vendor,item_name,size,category,material_class,unit,source_file,notes,price,price_basis
ASG,Teal,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Teal,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Teal,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Teal,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Teal,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Teal,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Teal,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Teal,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Teal,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Teal,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Teal,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Teal,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Teal,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Teal,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Teal,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Teal,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Teal,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Teal Frosted,Medium,glass,frosted_glass,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Turquoise,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Turquoise,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Turquoise,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Turquoise,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Turquoise,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Turquoise,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Turquoise,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Turquoise,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Turquoise,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Turquoise,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Turquoise,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Turquoise,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Turquoise,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Turquoise,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Turquoise,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,36.4,10lb bag
ASG,Turquoise,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.19,1lb bag
ASG,Turquoise,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,78.25,25lb bag
ASG,Turquoise,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,130.5,50lb bag
ASG,Turquoise,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,20.8,5lb bag
ASG,Turquoise,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Turquoise Frosted,Medium,glass,frosted_glass,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#0,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#0,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,37.9,10lb bag
ASG,White,#0,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.34,1lb bag
ASG,White,#0,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,82.0,25lb bag
ASG,White,#0,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,138.0,50lb bag
ASG,White,#0,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,21.55,5lb bag
ASG,White,#00,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#1,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#1,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,37.9,10lb bag
ASG,White,#1,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.34,1lb bag
ASG,White,#1,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,82.0,25lb bag
ASG,White,#1,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,138.0,50lb bag
ASG,White,#1,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,21.55,5lb bag
ASG,White,#2,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#2,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,37.9,10lb bag
ASG,White,#2,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.34,1lb bag
ASG,White,#2,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,82.0,25lb bag
ASG,White,#2,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,138.0,50lb bag
ASG,White,#2,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,21.55,5lb bag
ASG,White,#3,glass,tumbled_terrazzo,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,#3,glass,tumbled_terrazzo,10lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,37.9,10lb bag
ASG,White,#3,glass,tumbled_terrazzo,1lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,5.34,1lb bag
ASG,White,#3,glass,tumbled_terrazzo,25lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,82.0,25lb bag
ASG,White,#3,glass,tumbled_terrazzo,50lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,138.0,50lb bag
ASG,White,#3,glass,tumbled_terrazzo,5lb bag,ASG Retail Price List JAN-22.pdf,Parsed from tumbled terrazzo glass sheet,21.55,5lb bag
ASG,White,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,White,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Yellow,Large,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Yellow,Medium,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
ASG,Yellow,Small,glass,tumbled_landscape,,ASG Retail Price List JAN-22.pdf,,,
Arim,Abalone,#0,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,310.0,less than pallet order
Arim,Abalone,#1,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,310.0,less than pallet order
Arim,Abalone,#2,specialty,mother_of_pearl,,2024 Arim Inc. Price List 06.14.24.pdf,,310.0,less than pallet order
Arim,Alaska White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.3,less than pallet order
Arim,Alaska White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.3,less than pallet order
Arim,Alaska White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.3,less than pallet order
Arim,All Sided Mirror,#0,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,314.0,less than pallet order
Arim,All Sided Mirror,#1,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,314.0,less than pallet order
Arim,All Sided Mirror,#2,mirror,coated_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,314.0,less than pallet order
Arim,Amazing White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,32.5,less than pallet order
Arim,Amazing White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,32.5,less than pallet order
Arim,Amazing White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,32.5,less than pallet order
Arim,Amazonite,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,170.0,less than pallet order
Arim,Amazonite,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,170.0,less than pallet order
Arim,Amazonite,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,170.0,less than pallet order
Arim,American Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American Grey,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American Grey,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American Grey,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,18.5,less than pallet order
Arim,American White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,17.8,less than pallet order
Arim,American White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,17.8,less than pallet order
Arim,American White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,17.8,less than pallet order
Arim,Amethyst,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,125.5,less than pallet order
Arim,Amethyst,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,125.5,less than pallet order
Arim,Amethyst,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,125.5,less than pallet order
Arim,Aqua Blue,#0,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Aqua Blue,#1,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Aqua Blue,#2,glass,specialty_glass,,2024 Arim Inc. Price List 06.14.24.pdf,,100.0,less than pallet order
Arim,Arctic White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Arctic White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Arctic White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,27.5,less than pallet order
Arim,Arim Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim Blue,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Blue,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Blue,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Blue Coal,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.8,less than pallet order
Arim,Arim Blue Coal,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.8,less than pallet order
Arim,Arim Blue Coal,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.8,less than pallet order
Arim,Arim Gray,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Gray,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Gray,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.8,less than pallet order
Arim,Arim Green,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.0,less than pallet order
Arim,Arim Green,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.0,less than pallet order
Arim,Arim Green,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.0,less than pallet order
Arim,Arim Pink,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,29.5,less than pallet order
Arim,Arim Pink,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,29.5,less than pallet order
Arim,Arim Pink,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,29.5,less than pallet order
Arim,Arim Red,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim Red,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim Red,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Arim White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.0,less than pallet order
Arim,Arim White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.0,less than pallet order
Arim,Arim White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,22.0,less than pallet order
Arim,Arim Yellow,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Arim Yellow,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Arim Yellow,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Aurora Cream,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.5,less than pallet order
Arim,Aurora Cream,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.5,less than pallet order
Arim,Aurora Cream,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.5,less than pallet order
Arim,Azul Bahia,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Azul Bahia,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Azul Bahia,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,120.0,less than pallet order
Arim,Azul Macaubas,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,115.0,less than pallet order
Arim,Azul Macaubas,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,115.0,less than pallet order
Arim,Azul Macaubas,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,115.0,less than pallet order
Arim,Black Tourmaline,#0,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,200.0,less than pallet order
Arim,Black Tourmaline,#1,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,200.0,less than pallet order
Arim,Black Tourmaline,#2,specialty,semi_precious,,2024 Arim Inc. Price List 06.14.24.pdf,,200.0,less than pallet order
Arim,Blanco Mexicano,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Blanco Mexicano,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Blanco Mexicano,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.3,less than pallet order
Arim,Blue Bardiglio,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Blue Bardiglio,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Blue Bardiglio,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Blue Gray Marble (NC),#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Blue Gray Marble (NC),#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Blue Gray Marble (NC),#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,21.5,less than pallet order
Arim,Boston Cream,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,Boston Cream,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,Boston Cream,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,Café Mocha,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.0,less than pallet order
Arim,Café Mocha,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.0,less than pallet order
Arim,Café Mocha,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.0,less than pallet order
Arim,Canadian Black,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Black,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Black,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Blue Grey Marble,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Blue Grey Marble,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Blue Grey Marble,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Chocolate Marble,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Chocolate Marble,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Chocolate Marble,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Light Buff,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Light Buff,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Light Buff,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Medium Buff,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Medium Buff,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Medium Buff,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian Pink,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Pink,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Pink,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,23.5,less than pallet order
Arim,Canadian Royal Green,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Canadian Royal Green,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Canadian Royal Green,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,25.5,less than pallet order
Arim,Canadian White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Canadian White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,24.5,less than pallet order
Arim,Cardiff Green Marble (NC),#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,,
Arim,Cardiff Green Marble (NC),#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,20.0,less than pallet order
Arim,Cardiff Green Marble (NC),#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,20.0,less than pallet order
Arim,Champagne,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,Champagne,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,Champagne,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,26.0,less than pallet order
Arim,China White,#0,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,China White,#1,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
Arim,China White,#2,marble,marble,,2024 Arim Inc. Price List 06.14.24.pdf,,28.5,less than pallet order
